,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
95,96,Jacob Christensen,dk DEN,MF,Köln,22.0,2001.0,7,219.0,31.0,7.2,2.4,2,85.0,1,5,10.0,14,0.57,0.0,5.0,-5.0,-2.05,-1.2,2.5,5.0,-2.5,-1.02,-0.3,Matches
96,97,Moussa Cissé,fr FRA,DF,Stuttgart,20.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
97,98,David Čolina,hr CRO,DF,Augsburg,23.0,2000.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
98,99,Nnamdi Collins,de GER,DF,Eint Frankfurt,19.0,2004.0,2,90.0,45.0,2.9,1.0,1,64.0,0,1,26.0,3,0.5,0.0,1.0,-1.0,-1.0,-1.06,1.5,1.7,-0.2,-0.17,0.0,Matches
99,100,Kingsley Coman,fr FRA,FW,Bayern Munich,27.0,1996.0,17,1113.0,65.0,36.4,12.4,15,71.0,2,2,23.0,1,2.35,30.0,11.0,19.0,1.54,0.15,32.5,7.5,25.0,2.02,0.73,Matches
100,101,Bambasé Conté,de GER,MFFW,Hoffenheim,20.0,2003.0,7,48.0,7.0,1.6,0.5,0,,0,7,7.0,5,0.57,1.0,1.0,0.0,0.0,0.0,0.7,1.4,-0.8,-1.44,-1.25,Matches
101,102,Danny da Costa,de GER,DF,Mainz 05,30.0,1993.0,19,830.0,44.0,27.1,9.2,9,76.0,4,10,15.0,10,0.79,10.0,18.0,-8.0,-0.87,-0.71,9.4,11.6,-2.2,-0.24,-0.34,Matches
102,103,Nicolas Cozza,fr FRA,DF,Wolfsburg,24.0,1999.0,6,276.0,46.0,9.0,3.1,3,70.0,0,3,22.0,8,1.33,4.0,7.0,-3.0,-0.98,-0.59,3.4,2.5,0.9,0.29,0.49,Matches
103,104,Tomáš Čvančara,cz CZE,FW,Gladbach,22.0,2000.0,21,896.0,43.0,29.3,10.0,7,75.0,1,14,27.0,0,0.9,19.0,23.0,-4.0,-0.4,-0.11,14.7,20.4,-5.6,-0.57,-0.48,Matches
104,105,Finn Dahmen,de GER,GK,Augsburg,25.0,1998.0,31,2790.0,90.0,91.2,31.0,31,90.0,31,0,,0,1.26,48.0,52.0,-4.0,-0.13,1.87,41.8,49.1,-7.3,-0.24,1.09,Matches
105,106,Mahmoud Dahoud,de GER,MF,Stuttgart,27.0,1996.0,13,227.0,17.0,7.4,2.5,1,66.0,0,12,13.0,2,2.31,6.0,4.0,2.0,0.79,-0.38,7.7,2.5,5.2,2.07,1.2,Matches
106,107,Maxim Dal,de GER,DF,Mainz 05,17.0,2006.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
107,108,Lukas Daschner,de GER,MFFW,Bochum,24.0,1998.0,20,536.0,27.0,17.5,6.0,3,73.0,0,17,19.0,13,0.7,8.0,16.0,-8.0,-1.34,-0.49,11.5,13.2,-1.7,-0.29,0.34,Matches
108,109,David Datro Fofana,ci CIV,FWMF,Union Berlin,20.0,2002.0,12,682.0,57.0,22.3,7.6,8,66.0,1,4,40.0,0,0.83,6.0,16.0,-10.0,-1.32,-0.75,9.9,10.8,-0.9,-0.12,0.24,Matches
109,110,Alphonso Davies,ca CAN,DF,Bayern Munich,22.0,2000.0,29,2065.0,71.0,67.5,22.9,24,81.0,16,5,23.0,2,2.17,65.0,30.0,35.0,1.53,0.26,54.4,22.5,31.9,1.39,-0.52,Matches
110,111,David Deger,de GER,MF,Augsburg,23.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
111,112,Olivier Deman,be BEL,DF,Werder Bremen,23.0,2000.0,29,1365.0,47.0,44.6,15.2,14,82.0,7,15,14.0,1,1.34,26.0,27.0,-1.0,-0.07,0.2,21.4,25.0,-3.6,-0.23,0.08,Matches
112,113,Ermedin Demirović,ba BIH,FWMF,Augsburg,25.0,1998.0,33,2873.0,87.0,93.9,31.9,33,87.0,23,0,,0,1.15,47.0,56.0,-9.0,-0.28,0.2,42.9,52.3,-9.4,-0.29,0.63,Matches
113,114,Sepp van den Berg,nl NED,DF,Mainz 05,21.0,2001.0,33,2839.0,86.0,92.8,31.5,31,90.0,30,2,27.0,0,1.03,36.0,46.0,-10.0,-0.32,0.5,42.0,41.8,0.2,0.01,0.03,Matches
114,115,Samuele Di Benedetto,de GER,MF,Stuttgart,18.0,2005.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,2,3.0,0.0,0.0,0.0,0.0,-1.15,0.0,0.0,0.0,0.3,-0.67,Matches
115,116,Justin Diehl,de GER,FWMF,Köln,18.0,2004.0,7,168.0,24.0,5.5,1.9,1,59.0,0,6,18.0,0,0.57,0.0,3.0,-3.0,-1.61,-0.7,1.2,4.0,-2.8,-1.5,-0.8,Matches
116,117,Eric Dier,eng ENG,DF,Bayern Munich,29.0,1994.0,15,1166.0,78.0,38.1,13.0,13,85.0,11,2,29.0,3,1.87,36.0,21.0,15.0,1.16,-0.46,30.7,15.8,14.9,1.15,-0.66,Matches
117,118,Florian Dietz,de GER,FWMF,Köln,24.0,1998.0,5,70.0,14.0,2.3,0.8,0,,0,5,14.0,5,0.4,0.0,2.0,-2.0,-2.57,-1.67,0.9,1.1,-0.2,-0.22,0.54,Matches
118,119,Junior Dina Ebimbe,fr FRA,MFDF,Eint Frankfurt,22.0,2000.0,31,1956.0,63.0,63.9,21.7,25,73.0,4,6,24.0,0,1.39,31.0,28.0,3.0,0.14,0.3,26.2,30.8,-4.6,-0.21,-0.1,Matches
119,120,Eren Dinkçi,de GER,FWMF,Heidenheim,21.0,2001.0,33,2650.0,80.0,86.6,29.4,33,80.0,7,0,,0,1.27,43.0,45.0,-2.0,-0.07,0.59,32.8,48.1,-15.3,-0.52,1.06,Matches
120,121,Ritsu Doan,jp JPN,DFMF,Freiburg,25.0,1998.0,30,2246.0,75.0,73.4,25.0,26,83.0,13,4,24.0,0,1.27,32.0,39.0,-7.0,-0.28,0.38,35.4,36.8,-1.4,-0.06,-0.09,Matches
121,122,Danilho Doekhi,nl NED,DF,Union Berlin,25.0,1998.0,24,2160.0,90.0,70.6,24.0,24,90.0,24,0,,3,0.92,26.0,43.0,-17.0,-0.71,0.09,29.3,34.4,-5.1,-0.21,0.32,Matches
122,123,Niklas Dorsch,de GER,MF,Augsburg,25.0,1998.0,21,1386.0,66.0,45.3,15.4,16,81.0,9,5,17.0,5,1.14,20.0,30.0,-10.0,-0.65,-0.65,19.3,27.5,-8.2,-0.53,-0.37,Matches
123,124,Nikola Dovedan,at AUT,MFFW,Heidenheim,29.0,1994.0,21,656.0,31.0,21.4,7.3,5,62.0,0,16,22.0,9,0.86,12.0,11.0,1.0,0.14,0.36,10.8,13.5,-2.7,-0.37,0.37,Matches
124,125,Damion Downs,de GER,FWMF,Köln,19.0,2004.0,10,181.0,18.0,5.9,2.0,0,,0,10,18.0,2,0.6,5.0,4.0,1.0,0.5,1.53,6.3,4.2,2.2,1.08,1.94,Matches
125,126,Dion Drena Beljo,hr CRO,FWMF,Augsburg,21.0,2002.0,26,581.0,22.0,19.0,6.5,3,74.0,1,23,16.0,5,1.12,10.0,14.0,-4.0,-0.62,-0.4,9.7,13.5,-3.8,-0.58,-0.31,Matches
126,127,Tim Drexler,de GER,DF,Hoffenheim,18.0,2005.0,8,573.0,72.0,18.7,6.4,6,85.0,5,2,32.0,3,1.13,12.0,14.0,-2.0,-0.31,-0.39,8.0,14.2,-6.2,-0.97,-0.93,Matches
127,128,Marvin Ducksch,de GER,FW,Werder Bremen,29.0,1994.0,33,2696.0,82.0,88.1,30.0,32,83.0,15,1,45.0,0,1.18,41.0,50.0,-9.0,-0.3,-1.04,39.3,49.7,-10.4,-0.35,-0.54,Matches
128,129,Julien Duranville,be BEL,FWMF,Dortmund,17.0,2006.0,2,12.0,6.0,0.4,0.1,0,,0,2,6.0,3,0.5,0.0,1.0,-1.0,-7.5,-8.27,0.1,0.1,0.0,0.07,-0.27,Matches
129,130,Yannick Eduardo,,FW,RB Leipzig,17.0,2006.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
130,131,Maximilian Eggestein,de GER,MF,Freiburg,26.0,1996.0,33,2914.0,88.0,95.2,32.4,33,88.0,28,0,,0,1.27,41.0,53.0,-12.0,-0.37,0.25,47.6,47.5,0.2,0.0,0.78,Matches
131,132,Lilian Egloff,de GER,MFDF,Stuttgart,20.0,2002.0,5,106.0,21.0,3.5,1.2,1,69.0,0,4,9.0,7,1.2,2.0,4.0,-2.0,-1.7,-2.95,3.9,1.6,2.3,1.95,1.02,Matches
132,133,Vitus Eicher,de GER,GK,Heidenheim,32.0,1990.0,0,,,,,0,,0,0,,33,,,,,,,,,,,,Matches
133,134,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,21.0,2002.0,14,716.0,51.0,23.4,8.0,7,78.0,0,7,24.0,0,1.07,9.0,16.0,-7.0,-0.88,-1.19,10.4,12.7,-2.3,-0.29,-0.15,Matches
134,135,Agon Elezi,mk MKD,MF,Bochum,22.0,2001.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
135,136,Elif Elmas,mk MKD,MFFW,RB Leipzig,23.0,1999.0,14,266.0,19.0,8.7,3.0,2,59.0,0,12,12.0,3,1.57,7.0,3.0,4.0,1.35,0.26,7.4,3.8,3.6,1.22,0.52,Matches
136,137,Nico Elvedi,ch SUI,DF,Gladbach,26.0,1996.0,30,2482.0,83.0,81.1,27.6,28,87.0,24,2,27.0,1,1.0,44.0,48.0,-4.0,-0.15,0.94,35.7,40.5,-4.8,-0.17,0.28,Matches
137,138,Arne Engels,be BEL,MFDF,Augsburg,19.0,2003.0,32,1405.0,44.0,45.9,15.6,13,74.0,2,19,23.0,0,1.22,25.0,21.0,4.0,0.26,1.02,23.0,25.9,-2.9,-0.19,0.27,Matches
138,139,Michael Esser,de GER,GK,Bochum,35.0,1987.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
139,140,Ohis Felix Uduokhai,de GER,DF,Augsburg,25.0,1997.0,33,2921.0,89.0,95.5,32.5,33,89.0,31,0,,0,1.15,49.0,59.0,-10.0,-0.31,-0.31,42.2,54.9,-12.7,-0.39,-1.29,Matches
140,141,Frank Feller,de GER,GK,Heidenheim,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
141,142,Edimilson Fernandes,ch SUI,DF,Mainz 05,27.0,1996.0,21,1290.0,61.0,42.2,14.3,13,87.0,10,8,20.0,5,1.0,18.0,32.0,-14.0,-0.98,-1.08,16.7,23.4,-6.8,-0.47,-0.83,Matches
142,143,Nacho Ferri,es ESP,FWMF,Eint Frankfurt,18.0,2004.0,8,74.0,9.0,2.4,0.8,0,,0,8,9.0,4,1.63,3.0,1.0,2.0,2.43,2.46,3.2,1.4,1.7,2.12,2.35,Matches
143,144,Max Finkgräfe,de GER,DFFW,Köln,19.0,2004.0,24,1756.0,73.0,57.4,19.5,18,88.0,13,6,29.0,2,0.83,17.0,33.0,-16.0,-0.82,0.28,22.4,34.4,-12.0,-0.62,0.3,Matches
144,145,Kilian Fischer,de GER,DFMF,Wolfsburg,22.0,2000.0,6,291.0,49.0,9.5,3.2,4,69.0,1,2,9.0,18,1.67,3.0,5.0,-2.0,-0.62,-0.2,3.1,4.7,-1.6,-0.48,-0.36,Matches
145,146,Jonas Föhrenbach,de GER,DF,Heidenheim,27.0,1996.0,33,2788.0,84.0,91.1,31.0,32,87.0,28,1,9.0,0,1.24,44.0,53.0,-9.0,-0.29,-1.61,34.7,55.5,-20.8,-0.67,-0.13,Matches
146,147,Emil Forsberg,se SWE,MFFW,RB Leipzig,31.0,1991.0,14,464.0,33.0,15.2,5.2,5,64.0,0,9,16.0,2,1.93,12.0,5.0,7.0,1.36,0.28,8.9,9.1,-0.3,-0.05,-0.95,Matches
147,148,Philipp Förster,de GER,MFFW,Bochum,28.0,1995.0,13,385.0,30.0,12.6,4.3,3,63.0,0,10,20.0,12,0.85,6.0,8.0,-2.0,-0.47,0.54,6.6,8.1,-1.5,-0.36,0.24,Matches
148,149,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,25.0,1998.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
149,150,Bartol Franjić,hr CRO,MF,Darmstadt 98,23.0,2000.0,20,1229.0,61.0,40.2,13.7,14,79.0,7,6,21.0,6,0.5,6.0,45.0,-39.0,-2.86,-2.02,10.7,34.7,-24.0,-1.76,-0.93,Matches
150,151,Marco Friedl,at AUT,DF,Werder Bremen,25.0,1998.0,25,2197.0,88.0,71.8,24.4,25,88.0,23,0,,0,1.36,33.0,32.0,1.0,0.04,0.77,31.3,41.7,-10.4,-0.43,-0.52,Matches
151,152,Marvin Friedrich,de GER,DF,Gladbach,27.0,1995.0,24,1566.0,65.0,51.2,17.4,17,85.0,14,7,17.0,9,0.96,23.0,39.0,-16.0,-0.92,-1.22,20.8,33.1,-12.4,-0.71,-0.99,Matches
152,153,Jeremie Frimpong,nl NED,DF,Leverkusen,22.0,2000.0,31,2251.0,73.0,73.6,25.0,27,80.0,7,4,22.0,2,2.61,61.0,21.0,40.0,1.6,-1.18,50.9,23.2,27.7,1.11,-0.67,Matches
153,154,Chris Führich,de GER,FWMF,Stuttgart,25.0,1998.0,34,2567.0,76.0,83.9,28.5,33,76.0,5,1,45.0,0,2.15,64.0,31.0,33.0,1.16,0.06,58.7,30.2,28.5,1.0,0.23,Matches
154,155,Shiō Fukuda,jp JPN,FWMF,Gladbach,19.0,2004.0,5,36.0,7.0,1.2,0.4,0,,0,5,7.0,1,0.2,0.0,2.0,-2.0,-5.0,-4.73,0.5,1.5,-1.0,-2.4,-2.2,Matches
155,156,Taichi Fukui,jp JPN,MF,Bayern Munich,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
156,157,Niclas Füllkrug,de GER,FW,Werder Bremen,30.0,1993.0,2,180.0,90.0,5.9,2.0,2,90.0,2,0,,0,0.0,0.0,5.0,-5.0,-2.5,-2.47,1.6,5.2,-3.6,-1.82,-1.63,Matches
157,158,Niclas Füllkrug,de GER,FW,Dortmund,30.0,1993.0,29,2212.0,76.0,72.3,24.6,27,80.0,10,2,23.0,2,1.83,47.0,31.0,16.0,0.65,-0.3,41.5,37.8,3.7,0.15,-0.68,Matches
158,159,Cristian Gamboa,cr CRC,DF,Bochum,33.0,1989.0,22,1187.0,54.0,38.8,13.2,12,82.0,6,10,21.0,10,1.14,16.0,28.0,-12.0,-0.91,0.05,18.8,25.0,-6.2,-0.47,0.16,Matches
159,160,Dennis Geiger,de GER,MF,Hoffenheim,25.0,1998.0,3,64.0,21.0,2.1,0.7,0,,0,3,21.0,1,2.0,0.0,2.0,-2.0,-2.81,-2.87,0.5,2.8,-2.3,-3.23,-3.09,Matches
160,161,Yannick Gerhardt,de GER,MFDF,Wolfsburg,29.0,1994.0,25,1630.0,65.0,53.3,18.1,18,84.0,8,7,18.0,5,1.36,23.0,23.0,0.0,0.0,0.94,22.5,21.6,1.0,0.05,0.46,Matches
161,162,Anwar El Ghazi,nl NED,MFDF,Mainz 05,28.0,1995.0,3,54.0,18.0,1.8,0.6,0,,0,3,18.0,0,0.33,1.0,1.0,0.0,0.0,0.36,0.6,1.9,-1.3,-2.25,-2.3,Matches
162,163,Benedikt Gimber,de GER,DF,Heidenheim,26.0,1997.0,24,2021.0,84.0,66.0,22.5,24,84.0,18,0,,5,1.42,31.0,30.0,1.0,0.04,0.56,22.9,35.0,-12.1,-0.54,0.36,Matches
163,164,Matthias Ginter,de GER,DF,Freiburg,29.0,1994.0,23,1913.0,83.0,62.5,21.3,22,85.0,18,1,54.0,0,1.39,30.0,39.0,-9.0,-0.42,-0.11,32.9,31.3,1.6,0.08,0.29,Matches
164,165,Klaus Gjasula,al ALB,DFMF,Darmstadt 98,33.0,1989.0,22,1363.0,62.0,44.5,15.1,17,75.0,10,5,18.0,5,0.55,15.0,31.0,-16.0,-1.06,1.06,15.3,28.8,-13.5,-0.89,0.56,Matches
165,166,Serge Gnabry,de GER,FWMF,Bayern Munich,28.0,1995.0,10,432.0,43.0,14.1,4.8,5,66.0,0,5,21.0,3,1.6,15.0,6.0,9.0,1.87,0.51,12.5,4.3,8.2,1.7,0.17,Matches
166,167,Leon Goretzka,de GER,MF,Bayern Munich,28.0,1995.0,30,2241.0,75.0,73.2,24.9,25,84.0,17,5,28.0,0,2.0,64.0,39.0,25.0,1.0,-1.63,59.5,25.3,34.1,1.37,-0.7,Matches
167,168,Robin Gosens,de GER,DFMF,Union Berlin,29.0,1994.0,30,2283.0,76.0,74.6,25.4,27,82.0,10,3,20.0,0,1.0,27.0,45.0,-18.0,-0.71,0.1,31.5,34.7,-3.2,-0.13,0.71,Matches
168,169,Mario Götze,de GER,MF,Eint Frankfurt,31.0,1992.0,30,2068.0,69.0,67.6,23.0,23,82.0,7,7,25.0,1,1.33,32.0,30.0,2.0,0.09,0.18,30.5,34.5,-3.9,-0.17,0.01,Matches
169,170,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,32.0,1991.0,30,2593.0,86.0,84.7,28.8,29,88.0,27,1,45.0,0,1.13,40.0,46.0,-6.0,-0.21,0.56,39.1,47.1,-8.1,-0.28,0.35,Matches
170,171,Jens Grahl,de GER,GK,Eint Frankfurt,34.0,1988.0,2,180.0,90.0,5.9,2.0,2,90.0,2,0,,32,2.0,4.0,2.0,2.0,1.0,1.03,4.8,2.9,1.9,0.96,1.2,Matches
171,172,Ryan Gravenberch,nl NED,FW,Bayern Munich,21.0,2002.0,1,10.0,10.0,0.3,0.1,0,,0,1,10.0,1,3.0,0.0,1.0,-1.0,-9.0,-10.48,0.6,0.3,0.3,2.46,0.91,Matches
172,173,Michael Gregoritsch,at AUT,FW,Freiburg,29.0,1994.0,32,1682.0,53.0,55.0,18.7,19,75.0,6,13,20.0,0,1.28,29.0,25.0,4.0,0.21,1.32,32.0,25.3,6.7,0.36,0.87,Matches
173,174,Vincenzo Grifo,it ITA,MFFW,Freiburg,30.0,1993.0,32,2325.0,73.0,76.0,25.8,29,76.0,6,3,41.0,2,1.22,32.0,42.0,-10.0,-0.39,-0.02,35.5,35.1,0.4,0.02,0.2,Matches
174,175,Florian Grillitsch,at AUT,DFMF,Hoffenheim,27.0,1995.0,30,2295.0,77.0,75.0,25.5,25,86.0,20,5,30.0,0,1.37,50.0,53.0,-3.0,-0.12,-0.47,39.9,47.5,-7.6,-0.3,-0.35,Matches
175,176,Álex Grimaldo,es ESP,DF,Leverkusen,27.0,1995.0,33,2784.0,84.0,91.0,30.9,31,89.0,26,2,13.0,0,2.64,76.0,23.0,53.0,1.71,-2.2,65.3,26.1,39.2,1.27,-0.22,Matches
176,177,Christian Groß,de GER,DFMF,Werder Bremen,34.0,1989.0,20,797.0,40.0,26.0,8.9,8,83.0,2,12,11.0,11,1.4,14.0,23.0,-9.0,-1.02,-1.14,15.5,19.0,-3.5,-0.39,-0.15,Matches
177,178,Brajan Gruda,de GER,MFFW,Mainz 05,19.0,2004.0,28,1641.0,59.0,53.6,18.2,19,76.0,2,9,21.0,1,1.0,22.0,28.0,-6.0,-0.33,0.05,27.2,26.0,1.2,0.07,0.13,Matches
178,179,Ilia Gruev,bg BUL,MF,Werder Bremen,23.0,2000.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,1,0.0,0.0,1.0,-1.0,-22.5,-22.35,0.2,0.2,-0.1,-1.89,-1.61,Matches
179,180,Raphaël Guerreiro,pt POR,DFMF,Bayern Munich,29.0,1993.0,20,1191.0,60.0,38.9,13.2,13,75.0,5,7,31.0,2,1.9,33.0,17.0,16.0,1.21,-0.38,33.0,13.2,19.8,1.49,-0.11,Matches
180,181,Josuha Guilavogui,fr FRA,DF,Mainz 05,32.0,1990.0,11,409.0,37.0,13.4,4.5,5,62.0,2,6,16.0,12,1.64,5.0,8.0,-3.0,-0.66,-0.35,5.8,8.7,-2.9,-0.64,-0.74,Matches
181,182,Serhou Guirassy,gn GUI,FW,Stuttgart,27.0,1996.0,28,2208.0,79.0,72.2,24.5,25,85.0,15,3,28.0,0,2.39,59.0,24.0,35.0,1.43,1.0,50.3,27.3,23.0,0.94,-0.08,Matches
182,183,Péter Gulácsi,hu HUN,GK,RB Leipzig,33.0,1990.0,13,1170.0,90.0,38.2,13.0,13,90.0,13,0,,16,2.38,32.0,9.0,23.0,1.77,1.05,25.6,12.7,12.9,0.99,0.39,Matches
183,184,Manuel Gulde,de GER,DF,Freiburg,32.0,1991.0,27,2047.0,76.0,66.9,22.7,23,85.0,18,4,25.0,5,1.26,33.0,40.0,-7.0,-0.31,0.23,33.7,32.6,1.0,0.04,0.23,Matches
184,185,Robert Gumny,pl POL,DF,Augsburg,25.0,1998.0,13,481.0,37.0,15.7,5.3,6,64.0,2,7,14.0,10,0.85,9.0,9.0,0.0,0.0,0.35,8.2,10.0,-1.8,-0.34,-0.01,Matches
185,186,Christian Günter,de GER,DF,Freiburg,30.0,1993.0,15,1060.0,71.0,34.6,11.8,13,79.0,4,2,15.0,1,1.07,17.0,17.0,0.0,0.0,0.59,18.0,17.1,1.0,0.08,0.18,Matches
186,187,Janik Haberer,de GER,MFDF,Union Berlin,29.0,1994.0,21,1221.0,58.0,39.9,13.6,14,75.0,6,7,25.0,7,0.71,10.0,30.0,-20.0,-1.47,-1.23,14.0,23.2,-9.2,-0.68,-0.62,Matches
187,188,Robin Hack,de GER,FWMF,Gladbach,24.0,1998.0,29,1348.0,46.0,44.1,15.0,14,75.0,3,15,20.0,3,0.97,23.0,26.0,-3.0,-0.2,0.22,20.2,22.7,-2.6,-0.17,0.1,Matches
188,189,Eduardo Dos Santos Haesler,de GER,GK,Werder Bremen,24.0,1999.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
189,190,Amadou Haidara,ml MLI,MF,RB Leipzig,25.0,1998.0,21,1526.0,73.0,49.9,17.0,19,79.0,4,2,11.0,2,2.1,44.0,17.0,27.0,1.59,0.95,35.8,18.2,17.6,1.04,0.58,Matches
190,191,Sébastien Haller,ci CIV,FW,Dortmund,29.0,1994.0,14,396.0,28.0,12.9,4.4,5,56.0,0,9,13.0,3,2.0,6.0,5.0,1.0,0.23,-0.58,8.2,5.4,2.8,0.64,0.35,Matches
