,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
148,149,Kasper Dolberg,dk DEN,FW,Sevilla,24,1997,2.2,0,0,0,2,4,0,0,0,0,0.0,0.0,0,3.0,3.0,4.0,42.9,Matches
149,150,Carlos Dominguez,es ESP,DF,Celta Vigo,21,2001,1.2,0,0,0,0,0,0,0,0,1,0.0,0.0,0,9.0,1.0,0.0,100.0,Matches
150,151,John Donald,es ESP,MFDF,Elche,21,2000,12.1,3,1,0,23,8,0,0,14,11,0.0,0.0,0,52.0,28.0,17.0,62.2,Matches
151,152,Domingos Duarte,pt POR,DF,Getafe,27,1995,29.5,11,1,1,32,21,2,0,39,18,0.0,2.0,1,126.0,47.0,30.0,61.0,Matches
152,153,Pablo Durán,es ESP,MFDF,Celta Vigo,21,2001,0.4,0,0,0,1,0,1,1,1,0,0.0,0.0,0,3.0,1.0,1.0,50.0,Matches
153,154,Hugo Duro,es ESP,FW,Valencia,22,1999,15.4,5,0,0,20,35,3,2,2,12,0.0,0.0,0,37.0,32.0,61.0,34.4,Matches
154,155,Íñigo Eguaras,es ESP,MF,Almería,30,1992,10.7,6,0,0,7,8,0,3,6,8,0.0,0.0,0,67.0,3.0,5.0,37.5,Matches
155,156,Aritz Elustondo,es ESP,DF,Real Sociedad,28,1994,16.1,5,1,0,21,9,1,9,20,17,0.0,0.0,0,58.0,18.0,23.0,43.9,Matches
156,157,Rodrigo Ely,br BRA,DF,Almería,28,1993,35.1,10,1,1,25,14,2,3,31,21,0.0,0.0,1,142.0,79.0,38.0,67.5,Matches
157,158,Adri Embarba,es ESP,FWMF,Almería,30,1992,16.4,5,1,1,22,30,10,127,9,27,0.0,0.0,0,100.0,8.0,30.0,21.1,Matches
158,159,Adri Embarba,es ESP,FW,Espanyol,30,1992,0.4,0,0,0,1,1,0,2,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches
159,160,Youssef En-Nesyri,ma MAR,FW,Sevilla,25,1997,18.5,4,0,0,10,11,21,4,4,8,0.0,0.0,0,28.0,60.0,90.0,40.0,Matches
160,161,Gonzalo Escalante,ar ARG,MF,Cádiz,29,1993,12.5,4,0,0,14,17,0,4,17,24,0.0,1.0,0,86.0,27.0,28.0,49.1,Matches
161,162,Sergio Escudero,es ESP,DF,Valladolid,32,1989,16.0,3,0,0,19,20,1,56,26,19,0.0,0.0,0,89.0,24.0,24.0,50.0,Matches
162,163,Alfonso Espino,uy URU,DF,Cádiz,30,1992,34.7,7,0,0,49,36,3,110,48,56,0.0,3.0,0,253.0,33.0,43.0,43.4,Matches
163,164,Bernardo Espinosa,co COL,DF,Girona,33,1989,13.6,5,0,0,12,10,0,0,12,2,0.0,1.0,0,66.0,53.0,28.0,65.4,Matches
164,165,Edu Expósito,es ESP,MF,Espanyol,25,1996,12.9,3,1,0,14,29,0,48,12,20,0.0,0.0,0,69.0,14.0,12.0,53.8,Matches
165,166,Nicolás Ezequiel Fernández,ar ARG,MFDF,Elche,22,2000,5.7,2,0,0,11,9,3,33,5,12,0.0,0.0,1,39.0,1.0,6.0,14.3,Matches
166,167,Abdessamad Ezzalzouli,ma MAR,FWMF,Osasuna,20,2001,16.7,4,2,1,27,34,2,76,4,19,0.0,0.0,0,71.0,3.0,17.0,15.0,Matches
167,168,Radamel Falcao,co COL,FWMF,Rayo Vallecano,36,1986,6.8,4,0,0,16,14,12,0,2,4,0.0,0.0,0,19.0,23.0,26.0,46.9,Matches
168,169,Fali,es ESP,DFMF,Cádiz,28,1993,19.0,6,0,0,16,18,1,2,13,19,0.0,0.0,0,95.0,26.0,26.0,50.0,Matches
169,170,Mamadou Fall,sn SEN,DF,Villarreal,19,2002,0.3,0,0,0,1,0,0,1,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches
170,171,Ansu Fati,es ESP,FW,Barcelona,19,2002,15.5,3,0,0,18,13,10,9,5,9,0.0,0.0,0,65.0,7.0,14.0,33.3,Matches
171,172,Zouhair Feddal,ma MAR,DF,Valladolid,33,1989,4.2,1,0,0,4,2,0,1,5,2,0.0,1.0,0,19.0,6.0,7.0,46.2,Matches
172,173,Nabil Fekir,fr FRA,MF,Betis,29,1993,10.7,4,1,0,21,39,7,48,1,5,1.0,0.0,0,31.0,8.0,11.0,42.1,Matches
173,174,Felipe,br BRA,DF,Atlético Madrid,33,1989,2.2,0,0,0,4,3,0,0,0,2,0.0,0.0,0,16.0,6.0,6.0,50.0,Matches
174,175,Luiz Felipe,it ITA,DF,Betis,25,1997,19.6,3,3,0,10,10,0,2,28,23,0.0,0.0,0,80.0,31.0,36.0,46.3,Matches
175,176,João Félix,pt POR,FWMF,Atlético Madrid,22,1999,7.2,5,0,0,16,23,3,8,3,7,0.0,0.0,0,18.0,7.0,8.0,46.7,Matches
176,177,Kiko Femenía,es ESP,DF,Villarreal,31,1991,12.6,0,0,0,6,8,0,31,20,9,0.0,0.0,0,61.0,9.0,6.0,60.0,Matches
177,178,Aitor Fernández,es ESP,GK,Osasuna,31,1991,21.0,1,0,0,0,0,0,0,2,1,0.0,0.0,0,27.0,3.0,1.0,75.0,Matches
178,179,Álex Fernández,es ESP,MFFW,Cádiz,29,1992,17.5,0,0,0,7,14,0,37,8,7,0.0,0.0,0,77.0,12.0,30.0,28.6,Matches
179,180,Álvaro Fernández,es ESP,GK,Espanyol,24,1998,11.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0,15.0,2.0,1.0,66.7,Matches
180,181,Carlos Fernández,es ESP,FW,Real Sociedad,26,1996,7.0,6,0,0,17,15,9,0,1,4,0.0,0.0,0,35.0,25.0,23.0,52.1,Matches
181,182,Federico Fernández,ar ARG,DF,Elche,33,1989,1.0,0,0,0,0,0,0,0,2,1,0.0,0.0,0,3.0,1.0,2.0,33.3,Matches
182,183,Joaquín Fernández,es ESP,DF,Valladolid,26,1996,24.0,4,0,0,16,11,3,1,27,28,0.0,1.0,1,93.0,52.0,29.0,64.2,Matches
183,184,Valery Fernández,es ESP,MFDF,Girona,22,1999,10.7,1,0,0,6,16,4,23,10,6,1.0,1.0,0,49.0,10.0,5.0,66.7,Matches
184,185,Fernando,es ESP,GK,Almería,32,1990,36.5,3,0,0,0,6,0,0,1,0,0.0,0.0,0,35.0,2.0,1.0,66.7,Matches
185,186,Fernando,br BRA,MFDF,Sevilla,35,1987,17.5,3,1,0,17,9,0,2,24,23,0.0,0.0,1,99.0,20.0,13.0,60.6,Matches
186,187,Fidel,es ESP,MFFW,Elche,32,1989,19.0,5,0,0,10,19,9,57,5,10,0.0,0.0,0,101.0,3.0,9.0,25.0,Matches
187,188,Dimitri Foulquier,fr FRA,DF,Valencia,29,1993,19.3,4,0,0,28,14,1,86,14,19,0.0,0.0,0,111.0,18.0,19.0,48.6,Matches
188,189,Juan Foyth,ar ARG,DF,Villarreal,24,1998,21.8,6,0,0,40,9,0,10,20,48,0.0,1.0,0,125.0,36.0,22.0,62.1,Matches
189,190,Iván Fresneda,es ESP,DF,Valladolid,17,2004,19.4,3,0,0,13,25,0,59,15,34,0.0,0.0,0,103.0,8.0,18.0,30.8,Matches
190,191,Javi Galán,es ESP,DF,Celta Vigo,27,1994,35.1,6,0,0,50,73,8,162,41,72,0.0,1.0,0,211.0,33.0,24.0,57.9,Matches
191,192,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,28,1993,27.2,12,0,0,60,46,0,54,30,38,0.0,1.0,0,195.0,20.0,24.0,45.5,Matches
192,193,Aleix García,es ESP,MF,Girona,25,1997,26.0,1,0,0,14,29,1,179,31,20,0.0,0.0,0,132.0,13.0,6.0,68.4,Matches
193,194,Álvaro García,es ESP,FWMF,Rayo Vallecano,29,1992,31.9,7,0,0,36,32,12,159,34,28,2.0,0.0,0,184.0,12.0,8.0,60.0,Matches
194,195,Borja García,es ESP,MFFW,Girona,31,1990,7.5,1,0,0,4,20,3,17,5,4,0.0,0.0,0,33.0,6.0,7.0,46.2,Matches
195,196,Carlos García,es ESP,DF,Cádiz,22,2000,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches
196,197,Dani García,es ESP,MF,Athletic Club,32,1990,16.5,6,0,0,34,14,0,5,19,27,0.0,0.0,0,97.0,21.0,17.0,55.3,Matches
197,198,David García,es ESP,DF,Osasuna,28,1994,29.8,8,1,0,54,15,0,2,45,20,0.0,1.0,0,162.0,84.0,36.0,70.0,Matches
198,199,Eric García,es ESP,DFMF,Barcelona,21,2001,15.7,3,0,0,18,8,0,0,19,16,0.0,2.0,0,90.0,23.0,15.0,60.5,Matches
199,200,Fran Garcia,es ESP,DF,Rayo Vallecano,22,1999,37.9,1,0,0,22,26,3,156,44,54,0.0,2.0,0,229.0,7.0,20.0,25.9,Matches
200,201,Joan García,es ESP,GK,Espanyol,21,2001,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,Matches
201,202,Raúl García,es ESP,FWMF,Athletic Club,36,1986,10.7,4,0,0,14,19,8,13,6,8,0.0,0.0,0,31.0,40.0,38.0,51.3,Matches
202,203,Rubén García,es ESP,FWMF,Osasuna,29,1993,12.9,2,0,0,14,17,1,79,12,11,0.0,0.0,0,71.0,12.0,35.0,25.5,Matches
203,204,Unai García,es ESP,DF,Osasuna,30,1992,19.0,6,1,0,22,4,0,3,19,13,0.0,1.0,0,90.0,38.0,29.0,56.7,Matches
204,205,Felix Garreta,es ESP,DF,Betis,18,2004,1.0,0,0,0,2,1,0,0,1,0,0.0,0.0,0,3.0,1.0,1.0,50.0,Matches
205,206,Aleix Garrido,es ESP,FW,Barcelona,18,2004,0.1,0,0,0,0,0,0,1,0,1,0.0,0.0,0,1.0,0.0,0.0,,Matches
206,207,Sékou Gassama,sn SEN,FW,Valladolid,27,1995,0.4,0,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,2.0,2.0,50.0,Matches
207,208,Gavi,es ESP,MFFW,Barcelona,17,2004,28.1,10,0,0,74,72,9,38,18,31,0.0,0.0,0,113.0,39.0,33.0,54.2,Matches
208,209,Paulo Gazzaniga,ar ARG,GK,Girona,30,1992,28.0,4,0,0,0,6,0,0,1,0,0.0,0.0,0,36.0,4.0,0.0,100.0,Matches
209,210,Bryan Gil,es ESP,FWDF,Sevilla,21,2001,10.2,4,0,0,18,21,3,29,8,11,0.0,0.0,0,63.0,4.0,9.0,30.8,Matches
210,211,David Gil,es ESP,GK,Cádiz,28,1994,4.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,Matches
211,212,Óscar Gil,es ESP,DF,Espanyol,25,1997,28.4,14,0,0,54,39,0,38,31,37,0.0,1.0,0,124.0,13.0,39.0,25.0,Matches
212,213,Álvaro Giménez,es ESP,FW,Cádiz,31,1991,0.2,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
213,214,Dani Gómez,es ESP,MFFW,Espanyol,24,1998,1.0,2,0,0,3,2,4,2,1,1,0.0,0.0,0,5.0,1.0,0.0,100.0,Matches
214,215,Maxi Gómez,uy URU,FW,Valencia,25,1996,1.2,0,0,0,4,3,1,0,0,0,0.0,0.0,0,0.0,2.0,6.0,25.0,Matches
215,216,Moi Gómez,es ESP,MFFW,Osasuna,28,1994,27.3,5,0,0,14,26,1,115,10,17,0.0,0.0,0,176.0,7.0,25.0,21.9,Matches
216,217,Papu Gómez,ar ARG,FWMF,Sevilla,34,1988,11.8,4,0,0,6,22,3,40,4,4,0.0,1.0,0,44.0,3.0,6.0,33.3,Matches
217,218,Sergi Gómez,es ESP,DF,Espanyol,30,1992,26.0,1,2,0,9,8,0,3,27,16,0.0,0.0,0,113.0,43.0,36.0,54.4,Matches
218,219,Antonio Gomis,es ESP,GK,Atlético Madrid,19,2003,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
219,220,Diego González,es ESP,DF,Elche,27,1995,10.6,4,0,0,17,5,0,1,7,7,0.0,1.0,0,47.0,19.0,8.0,70.4,Matches
220,221,Édgar González,es ESP,DF,Betis,25,1997,19.7,8,2,2,23,13,0,0,21,19,0.0,0.0,0,83.0,48.0,33.0,59.3,Matches
221,222,Giovanni González,uy URU,DF,Mallorca,27,1994,10.3,5,0,0,16,17,1,20,7,8,0.0,0.0,0,48.0,12.0,11.0,52.2,Matches
222,223,Nicolás González,es ESP,MF,Valencia,20,2002,15.6,2,0,0,33,13,0,3,19,15,0.0,1.0,1,95.0,27.0,15.0,64.3,Matches
223,224,Roberto González,es ESP,FWMF,Betis,21,2001,0.6,1,0,0,1,4,0,5,1,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
224,225,Andoni Gorosabel,es ESP,DF,Real Sociedad,25,1996,19.0,3,0,0,25,17,0,41,17,25,0.0,0.0,0,82.0,19.0,33.0,36.5,Matches
225,226,José Gragera,es ESP,MFDF,Espanyol,21,2000,5.1,2,0,0,14,6,0,0,7,9,0.0,0.0,0,17.0,12.0,9.0,57.1,Matches
226,227,Ivo Grbić,hr CRO,GK,Atlético Madrid,26,1996,10.2,3,0,0,1,1,0,0,0,0,0.0,1.0,0,9.0,4.0,1.0,80.0,Matches
227,228,Dominik Greif,sk SVK,GK,Mallorca,25,1997,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
228,229,Clément Grenier,fr FRA,MF,Mallorca,31,1991,8.0,7,0,0,21,13,0,34,6,8,0.0,0.0,0,46.0,3.0,9.0,25.0,Matches
229,230,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,31,1991,31.8,2,0,0,22,41,11,131,24,34,0.0,0.0,0,150.0,28.0,34.0,45.2,Matches
230,231,Andrés Guardado,mx MEX,MF,Betis,35,1986,15.3,7,0,0,16,10,0,9,23,25,0.0,0.0,0,121.0,17.0,29.0,37.0,Matches
231,232,Sergi Guardiola,es ESP,FW,Valladolid,31,1991,5.6,1,0,0,14,9,4,3,2,7,0.0,0.0,0,14.0,9.0,14.0,39.1,Matches
232,233,Sergi Guardiola,es ESP,FW,Cádiz,31,1991,12.9,2,0,0,7,21,11,14,3,7,0.0,0.0,0,39.0,11.0,31.0,26.2,Matches
233,234,Nemanja Gudelj,rs SRB,DFMF,Sevilla,30,1991,30.9,8,0,0,26,21,1,3,34,33,0.0,0.0,0,119.0,47.0,23.0,67.1,Matches
234,235,Javier Guerra,es ESP,MF,Valencia,19,2003,6.7,0,0,0,13,7,0,8,11,13,0.0,0.0,0,43.0,6.0,8.0,42.9,Matches
235,236,Ander Guevara,es ESP,MF,Real Sociedad,25,1997,2.5,2,0,0,5,3,0,0,2,2,0.0,0.0,0,19.0,3.0,2.0,60.0,Matches
236,237,Pape Gueye,sn SEN,MF,Sevilla,23,1999,13.0,6,3,2,30,34,1,18,22,22,2.0,0.0,0,81.0,19.0,17.0,52.8,Matches
237,238,Hugo Guillamón,es ESP,MF,Valencia,22,2000,18.1,5,0,0,35,34,0,32,19,12,0.0,2.0,1,96.0,20.0,20.0,50.0,Matches
238,239,Gerard Gumbau,es ESP,MF,Elche,27,1994,30.4,11,0,0,51,21,2,164,28,25,0.0,0.0,0,165.0,22.0,30.0,42.3,Matches
239,240,Gorka Guruzeta,es ESP,FW,Athletic Club,25,1996,15.8,2,0,0,28,14,16,4,4,20,0.0,0.0,0,49.0,29.0,47.0,38.2,Matches
240,241,Raúl Guti,es ESP,MF,Elche,25,1996,12.4,1,0,0,8,22,1,9,8,12,0.0,0.0,0,64.0,6.0,10.0,37.5,Matches
241,242,Miguel Gutiérrez,es ESP,DF,Girona,21,2001,26.6,6,0,0,23,24,3,104,18,23,0.0,0.0,0,157.0,9.0,16.0,36.0,Matches
242,243,Munir El Haddadi,ma MAR,MFFW,Getafe,26,1995,12.8,4,0,0,14,34,13,70,9,7,0.0,0.0,0,64.0,28.0,28.0,50.0,Matches
243,244,Dennis Hadzikadunic,ba BIH,DF,Mallorca,24,1998,6.8,1,0,0,6,2,0,0,3,6,0.0,0.0,0,28.0,16.0,13.0,55.2,Matches
244,245,Haissem Hassan,fr FRA,FWMF,Villarreal,20,2002,0.6,0,0,0,0,1,0,1,1,0,0.0,0.0,0,2.0,1.0,1.0,50.0,Matches
245,246,Eden Hazard,be BEL,FW,Real Madrid,31,1991,2.2,0,0,0,2,9,0,0,1,0,0.0,0.0,0,5.0,1.0,0.0,100.0,Matches
246,247,Luiz Henrique,br BRA,FW,Betis,21,2001,20.1,6,0,0,25,41,5,31,14,34,0.0,0.0,0,127.0,27.0,41.0,39.7,Matches
247,248,Mario Hermoso,es ESP,DF,Atlético Madrid,27,1995,23.4,7,2,2,27,13,2,16,19,15,0.0,1.0,0,137.0,35.0,27.0,56.5,Matches
248,249,Javi Hernández ,es ESP,DF,Girona,24,1998,12.4,3,0,0,9,21,1,16,7,12,0.0,1.0,0,67.0,10.0,10.0,50.0,Matches
249,250,Aridane Hernández,es ESP,DF,Osasuna,33,1989,19.9,1,0,0,14,12,0,0,28,15,0.0,0.0,1,107.0,30.0,15.0,66.7,Matches
250,251,Luis Hernández,es ESP,DF,Cádiz,33,1989,35.0,8,1,1,27,7,2,18,31,21,0.0,0.0,0,148.0,40.0,23.0,63.5,Matches
251,252,Mario Hernández,es ESP,DF,Rayo Vallecano,23,1999,1.1,1,0,0,1,1,0,1,2,2,0.0,0.0,0,3.0,0.0,1.0,0.0,Matches
252,253,Jorge Herrando,es ESP,DF,Osasuna,21,2001,0.3,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0.0,3.0,0.0,100.0,Matches
253,254,Ander Herrera,es ESP,MF,Athletic Club,32,1989,7.7,4,1,0,20,11,0,7,11,10,0.0,0.0,0,53.0,7.0,5.0,58.3,Matches
254,255,Sergio Herrera,es ESP,GK,Osasuna,29,1993,17.0,3,0,0,1,4,0,0,1,0,0.0,1.0,1,12.0,2.0,1.0,66.7,Matches
255,256,Yangel Herrera,ve VEN,MFFW,Girona,24,1998,10.7,4,0,0,34,22,2,19,4,9,0.0,0.0,0,45.0,18.0,31.0,36.7,Matches
256,257,Omar El Hilali,ma MAR,DFMF,Espanyol,18,2003,1.0,1,0,0,0,2,0,2,1,2,0.0,0.0,0,10.0,2.0,1.0,66.7,Matches
257,258,Martin Hongla,cm CMR,DFMF,Valladolid,24,1998,14.5,7,2,1,21,3,2,7,8,13,0.0,1.0,0,98.0,7.0,16.0,30.4,Matches
258,259,Pablo Ibáñez,es ESP,MF,Osasuna,23,1998,11.8,1,0,0,22,16,4,6,8,13,0.0,0.0,0,61.0,24.0,37.0,39.3,Matches
259,260,Iglesias,es ESP,DFMF,Getafe,24,1998,23.8,7,0,0,44,21,2,86,21,35,0.0,0.0,0,127.0,15.0,19.0,44.1,Matches
260,261,Borja Iglesias,es ESP,FW,Betis,29,1993,26.3,2,1,0,40,52,22,0,1,4,0.0,0.0,0,46.0,24.0,44.0,35.3,Matches
261,262,Asier Illarramendi,es ESP,MF,Real Sociedad,32,1990,12.0,5,0,0,25,13,0,6,18,18,0.0,0.0,0,67.0,16.0,20.0,44.4,Matches
262,263,Alexander Isak,se SWE,FW,Real Sociedad,22,1999,1.7,0,0,0,1,0,0,2,0,1,0.0,0.0,0,2.0,0.0,0.0,,Matches
263,264,Isco,es ESP,MFFW,Sevilla,30,1992,8.9,5,0,0,11,34,6,18,10,9,0.0,0.0,0,48.0,5.0,14.0,26.3,Matches
264,265,Diego Iturralde,es ESP,DF,Sevilla,19,2003,0.5,1,0,0,2,1,0,1,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,Matches
265,266,Nicolas Jackson,sn SEN,FW,Villarreal,21,2001,17.8,6,1,1,32,26,13,5,2,11,0.0,0.0,0,46.0,13.0,30.0,30.2,Matches
266,267,Adnan Januzaj,be BEL,FW,Sevilla,27,1995,0.5,0,0,0,1,2,0,1,1,0,0.0,0.0,0,5.0,0.0,0.0,,Matches
267,268,Luis Javier Suárez,co COL,FW,Almería,24,1997,16.6,4,1,0,36,22,5,11,3,11,1.0,0.0,0,46.0,36.0,55.0,39.6,Matches
268,269,Joaquín,es ESP,MFFW,Betis,41,1981,5.5,2,0,0,1,8,1,31,4,3,0.0,0.0,0,25.0,1.0,5.0,16.7,Matches
269,270,Frenkie de Jong,nl NED,MF,Barcelona,25,1997,28.2,3,0,0,33,34,1,37,35,26,0.0,0.0,0,182.0,32.0,15.0,68.1,Matches
270,271,Joan Jordán,es ESP,MF,Sevilla,28,1994,17.7,8,0,0,34,12,0,8,16,17,0.0,0.0,0,113.0,11.0,12.0,47.8,Matches
271,272,Josan,es ESP,DFMF,Elche,32,1989,12.0,3,0,0,10,18,5,48,7,20,0.0,1.0,0,67.0,5.0,7.0,41.7,Matches
272,273,Willian José,br BRA,FW,Betis,30,1991,8.1,1,0,0,9,6,3,4,1,6,0.0,0.0,0,31.0,16.0,20.0,44.4,Matches
273,274,Joselu,es ESP,FW,Espanyol,32,1990,33.2,2,0,0,23,70,26,17,8,11,2.0,0.0,0,69.0,174.0,107.0,61.9,Matches
274,275,Juanmi,es ESP,FW,Betis,29,1993,10.3,3,0,0,15,22,15,0,4,10,0.0,0.0,0,45.0,9.0,16.0,36.0,Matches
275,276,Juanpe,es ESP,DF,Girona,31,1991,15.8,3,0,0,11,2,0,3,10,11,0.0,1.0,0,59.0,18.0,9.0,66.7,Matches
276,277,Lago Junior,ci CIV,FWMF,Mallorca,31,1990,0.6,0,0,0,3,1,0,2,0,0,0.0,0.0,0,7.0,4.0,1.0,80.0,Matches
277,278,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,31.4,10,1,0,47,122,23,64,6,21,1.0,0.0,0,98.0,2.0,6.0,25.0,Matches
278,279,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches
279,280,Tino Kadewere,zw ZIM,FWMF,Mallorca,26,1996,6.0,1,0,0,6,3,5,7,2,3,0.0,0.0,0,17.0,30.0,20.0,60.0,Matches
280,281,Kaiky,br BRA,DF,Almería,18,2004,6.5,5,0,0,7,3,0,1,11,5,0.0,1.0,0,22.0,6.0,10.0,37.5,Matches
281,282,Lee Kang-in,kr KOR,MFFW,Mallorca,21,2001,31.4,10,0,0,51,61,2,201,11,24,0.0,0.0,0,146.0,23.0,57.0,28.8,Matches
282,283,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,1.0,1,0,0,3,4,3,1,0,0,0.0,0.0,0,5.0,4.0,4.0,50.0,Matches
283,284,Kenedy,br BRA,FWDF,Valladolid,26,1996,3.1,3,0,0,9,2,0,5,1,2,0.0,0.0,0,14.0,2.0,3.0,40.0,Matches
284,285,Franck Kessié,ci CIV,MF,Barcelona,25,1996,11.0,4,0,0,17,16,3,5,12,9,0.0,0.0,0,61.0,7.0,8.0,46.7,Matches
285,286,Kiké,es ESP,FW,Osasuna,32,1989,11.3,5,0,0,26,26,6,7,1,3,2.0,0.0,0,33.0,44.0,57.0,43.6,Matches
286,287,Justin Kluivert,nl NED,FWMF,Valencia,23,1999,16.1,4,0,0,24,19,10,64,7,14,1.0,0.0,0,69.0,8.0,22.0,26.7,Matches
287,288,Koke,es ESP,MF,Atlético Madrid,30,1992,28.3,4,0,0,20,27,1,24,20,38,0.0,0.0,0,170.0,11.0,14.0,44.0,Matches
288,289,Luca Koleosho,it ITA,FWDF,Espanyol,17,2004,0.7,0,0,0,1,0,1,3,0,2,0.0,0.0,0,5.0,0.0,0.0,,Matches
289,290,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,11.2,5,0,0,17,19,2,0,26,23,0.0,0.0,0,101.0,12.0,10.0,54.5,Matches
290,291,Jules Koundé,fr FRA,DF,Barcelona,23,1998,27.0,2,0,0,22,12,2,36,19,23,0.0,0.0,1,157.0,43.0,22.0,66.2,Matches
291,292,Toni Kroos,de GER,MF,Real Madrid,32,1990,23.9,2,1,1,28,36,0,122,24,32,0.0,1.0,0,154.0,7.0,4.0,63.6,Matches
292,293,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,21,2001,27.1,3,0,0,35,48,21,72,9,26,2.0,0.0,0,107.0,16.0,25.0,39.0,Matches
293,294,César de la Hoz,es ESP,MF,Almería,30,1992,18.6,6,0,0,21,12,0,3,13,20,0.0,1.0,0,83.0,24.0,29.0,45.3,Matches
294,295,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,16.5,6,0,0,33,12,4,21,9,19,0.0,0.0,0,98.0,5.0,23.0,17.9,Matches
295,296,Érik Lamela,ar ARG,FWMF,Sevilla,30,1992,20.5,10,1,1,59,21,8,33,7,27,0.0,0.0,0,105.0,16.0,30.0,34.8,Matches
296,297,Cyle Larin,ca CAN,FW,Valladolid,27,1995,16.3,4,0,0,23,25,29,6,0,3,0.0,1.0,0,41.0,43.0,60.0,41.7,Matches
