,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
118,119,Santi Comesaña,es ESP,MF,Rayo Vallecano,25,1996,27.2,3,25,7,28.0,0.92,0.26,0.12,0.43,16.2,0.0,0,0,2.5,2.5,0.11,0.5,0.5,Matches
119,120,Copete,es ESP,DF,Mallorca,22,1999,24.5,1,6,1,16.7,0.24,0.04,0.17,1.0,7.8,0.0,0,0,1.0,0.5,0.09,0.0,0.5,Matches
120,121,Francis Coquelin,fr FRA,MF,Villarreal,31,1991,8.3,1,7,1,14.3,0.84,0.12,0.14,1.0,15.5,0.0,0,0,1.0,1.0,0.14,0.0,0.0,Matches
121,122,Jesús Corona,mx MEX,FW,Sevilla,29,1993,1.2,1,1,1,100.0,0.81,0.81,1.0,1.0,11.8,0.0,0,0,0.5,0.5,0.46,0.5,0.5,Matches
122,123,Ángel Correa,ar ARG,FWMF,Atlético Madrid,27,1995,16.2,9,43,18,41.9,2.66,1.11,0.21,0.5,15.3,0.0,0,0,7.1,7.1,0.17,1.9,1.9,Matches
123,124,Thierry Correia,pt POR,DF,Valencia,23,1999,22.3,0,6,0,0.0,0.27,0.0,0.0,,19.1,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
124,125,Jaume Costa,es ESP,DF,Mallorca,34,1988,28.9,0,11,6,54.5,0.38,0.21,0.0,0.0,15.7,0.0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
125,126,Samu Costa,pt POR,MF,Almería,21,2000,22.1,1,20,7,35.0,0.9,0.32,0.05,0.14,20.0,2.0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
126,127,Thibaut Courtois,be BEL,GK,Real Madrid,30,1992,31.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
127,128,Yan Couto,br BRA,DFMF,Girona,20,2002,12.9,1,8,1,12.5,0.62,0.08,0.13,1.0,20.2,0.0,0,0,0.5,0.5,0.07,0.5,0.5,Matches
128,129,Juan Cruz Armada,es ESP,DF,Osasuna,30,1992,22.9,0,2,0,0.0,0.09,0.0,0.0,,16.0,0.0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
129,130,Juan Cruz,es ESP,FW,Betis,22,2000,2.0,1,5,2,40.0,2.53,1.01,0.2,0.5,16.4,0.0,0,0,0.5,0.5,0.09,0.5,0.5,Matches
130,131,Jorge Cuenca,es ESP,DF,Villarreal,22,1999,5.6,0,4,0,0.0,0.71,0.0,0.0,,10.9,0.0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
131,132,Braian Cufré,ar ARG,DF,Mallorca,25,1996,2.4,0,3,0,0.0,1.23,0.0,0.0,,21.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
132,133,Matheus Cunha,br BRA,FWMF,Atlético Madrid,23,1999,4.2,0,12,8,66.7,2.86,1.91,0.0,0.0,16.1,0.0,0,0,1.4,1.4,0.12,-1.4,-1.4,Matches
133,134,Curro,es ESP,MF,Almería,26,1996,0.5,0,1,1,100.0,2.09,2.09,0.0,0.0,15.9,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
134,135,Arnaut Danjuma,nl NED,FW,Villarreal,25,1997,5.3,2,11,4,36.4,2.07,0.75,0.09,0.25,16.7,0.0,1,1,2.7,1.9,0.17,-0.7,-0.9,Matches
135,136,Sergi Darder,es ESP,MF,Espanyol,28,1993,36.9,6,39,13,33.3,1.06,0.35,0.15,0.46,22.6,0.0,0,0,3.5,3.5,0.09,2.5,2.5,Matches
136,137,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,28,1994,21.4,2,21,5,23.8,0.98,0.23,0.1,0.4,24.5,1.0,0,0,1.6,1.6,0.07,0.4,0.4,Matches
137,138,Alberto Del Moral,es ESP,MF,Villarreal,22,2000,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
138,139,Thomas Delaney,dk DEN,MF,Sevilla,30,1991,3.4,0,3,1,33.3,0.87,0.29,0.0,0.0,18.8,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
139,140,Fran Delgado,es ESP,DF,Betis,21,2001,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
140,141,Ousmane Dembélé,fr FRA,FW,Barcelona,25,1997,15.7,5,49,16,32.7,3.13,1.02,0.1,0.31,16.7,0.0,0,0,3.9,3.9,0.08,1.1,1.1,Matches
141,142,Mouctar Diakhaby,gn GUI,DF,Valencia,25,1996,27.2,3,21,7,33.3,0.77,0.26,0.14,0.43,10.9,0.0,0,0,2.7,2.7,0.13,0.3,0.3,Matches
142,143,Mamady Diarra,ml MLI,MFDF,Cádiz,22,2000,0.7,0,3,0,0.0,4.09,0.0,0.0,,16.5,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
143,144,Youba Diarra,ml MLI,MF,Cádiz,24,1998,1.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
144,145,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,28,1993,36.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
145,146,Djené,tg TOG,DF,Getafe,30,1991,31.6,0,9,1,11.1,0.29,0.03,0.0,0.0,15.3,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
146,147,Marko Dmitrović,rs SRB,GK,Sevilla,30,1992,14.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
147,148,Matt Doherty,ie IRL,DF,Atlético Madrid,30,1992,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
148,149,Kasper Dolberg,dk DEN,FW,Sevilla,24,1997,2.2,0,2,1,50.0,0.91,0.46,0.0,0.0,17.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
149,150,Carlos Dominguez,es ESP,DF,Celta Vigo,21,2001,1.2,0,1,1,100.0,0.83,0.83,0.0,0.0,21.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
150,151,John Donald,es ESP,MFDF,Elche,21,2000,12.1,0,2,0,0.0,0.16,0.0,0.0,,11.1,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
151,152,Domingos Duarte,pt POR,DF,Getafe,27,1995,29.5,0,16,4,25.0,0.54,0.14,0.0,0.0,11.0,0.0,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
152,153,Pablo Durán,es ESP,MFDF,Celta Vigo,21,2001,0.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
153,154,Hugo Duro,es ESP,FW,Valencia,22,1999,15.4,1,32,9,28.1,2.08,0.58,0.03,0.11,11.9,0.0,0,1,4.4,3.6,0.11,-3.4,-2.6,Matches
154,155,Íñigo Eguaras,es ESP,MF,Almería,30,1992,10.7,1,8,3,37.5,0.74,0.28,0.13,0.33,21.2,0.0,0,0,1.0,1.0,0.13,0.0,0.0,Matches
155,156,Aritz Elustondo,es ESP,DF,Real Sociedad,28,1994,16.1,0,8,0,0.0,0.5,0.0,0.0,,21.5,0.0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
156,157,Rodrigo Ely,br BRA,DF,Almería,28,1993,35.1,0,19,1,5.3,0.54,0.03,0.0,0.0,14.7,1.0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
157,158,Adri Embarba,es ESP,FWMF,Almería,30,1992,16.4,4,47,19,40.4,2.87,1.16,0.06,0.16,23.9,13.0,1,1,3.8,3.1,0.06,0.2,-0.1,Matches
158,159,Adri Embarba,es ESP,FW,Espanyol,30,1992,0.4,0,2,0,0.0,5.14,0.0,0.0,,29.8,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
159,160,Youssef En-Nesyri,ma MAR,FW,Sevilla,25,1997,18.5,8,60,23,38.3,3.25,1.25,0.13,0.35,11.6,0.0,0,0,8.1,8.1,0.14,-0.1,-0.1,Matches
160,161,Gonzalo Escalante,ar ARG,MF,Cádiz,29,1993,12.5,4,14,6,42.9,1.12,0.48,0.29,0.67,12.5,0.0,0,0,3.5,3.5,0.25,0.5,0.5,Matches
161,162,Sergio Escudero,es ESP,DF,Valladolid,32,1989,16.0,1,27,7,25.9,1.69,0.44,0.04,0.14,23.4,3.0,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
162,163,Alfonso Espino,uy URU,DF,Cádiz,30,1992,34.7,0,20,1,5.0,0.58,0.03,0.0,0.0,28.9,0.0,0,0,1.5,1.5,0.08,-1.5,-1.5,Matches
163,164,Bernardo Espinosa,co COL,DF,Girona,33,1989,13.6,1,11,5,45.5,0.81,0.37,0.09,0.2,10.7,0.0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
164,165,Edu Expósito,es ESP,MF,Espanyol,25,1996,12.9,2,19,7,36.8,1.47,0.54,0.11,0.29,24.7,2.0,0,0,0.9,0.9,0.05,1.1,1.1,Matches
165,166,Nicolás Ezequiel Fernández,ar ARG,MFDF,Elche,22,2000,5.7,0,5,2,40.0,0.88,0.35,0.0,0.0,14.7,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
166,167,Abdessamad Ezzalzouli,ma MAR,FWMF,Osasuna,20,2001,16.7,4,40,16,40.0,2.39,0.96,0.1,0.25,19.1,2.0,0,0,2.7,2.7,0.07,1.3,1.3,Matches
167,168,Radamel Falcao,co COL,FWMF,Rayo Vallecano,36,1986,6.8,2,20,4,20.0,2.92,0.58,0.05,0.25,16.2,0.0,1,1,2.9,2.1,0.1,-0.9,-1.1,Matches
168,169,Fali,es ESP,DFMF,Cádiz,28,1993,19.0,0,9,0,0.0,0.47,0.0,0.0,,16.6,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
169,170,Mamadou Fall,sn SEN,DF,Villarreal,19,2002,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
170,171,Ansu Fati,es ESP,FW,Barcelona,19,2002,15.5,7,61,18,29.5,3.94,1.16,0.11,0.39,15.0,3.0,0,0,9.1,9.1,0.16,-2.1,-2.1,Matches
171,172,Zouhair Feddal,ma MAR,DF,Valladolid,33,1989,4.2,0,1,0,0.0,0.24,0.0,0.0,,3.5,0.0,0,0,0.2,0.2,0.2,-0.2,-0.2,Matches
172,173,Nabil Fekir,fr FRA,MF,Betis,29,1993,10.7,2,24,6,25.0,2.25,0.56,0.04,0.17,21.5,9.0,1,1,2.4,1.6,0.07,-0.4,-0.6,Matches
173,174,Felipe,br BRA,DF,Atlético Madrid,33,1989,2.2,0,1,0,0.0,0.46,0.0,0.0,,10.6,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
174,175,Luiz Felipe,it ITA,DF,Betis,25,1997,19.6,0,3,1,33.3,0.15,0.05,0.0,0.0,11.2,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
175,176,João Félix,pt POR,FWMF,Atlético Madrid,22,1999,7.2,4,26,12,46.2,3.6,1.66,0.15,0.33,18.9,1.0,0,0,2.6,2.6,0.1,1.4,1.4,Matches
176,177,Kiko Femenía,es ESP,DF,Villarreal,31,1991,12.6,0,2,0,0.0,0.16,0.0,0.0,,23.7,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
177,178,Aitor Fernández,es ESP,GK,Osasuna,31,1991,21.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
178,179,Álex Fernández,es ESP,MFFW,Cádiz,29,1992,17.5,3,16,8,50.0,0.91,0.46,0.13,0.25,12.9,0.0,1,1,2.7,1.9,0.12,0.3,0.1,Matches
179,180,Álvaro Fernández,es ESP,GK,Espanyol,24,1998,11.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
180,181,Carlos Fernández,es ESP,FW,Real Sociedad,26,1996,7.0,1,21,5,23.8,3.0,0.71,0.05,0.2,13.1,0.0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
181,182,Federico Fernández,ar ARG,DF,Elche,33,1989,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
182,183,Joaquín Fernández,es ESP,DF,Valladolid,26,1996,24.0,1,10,1,10.0,0.42,0.04,0.1,1.0,13.5,0.0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
183,184,Valery Fernández,es ESP,MFDF,Girona,22,1999,10.7,0,7,0,0.0,0.65,0.0,0.0,,16.6,0.0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
184,185,Fernando,es ESP,GK,Almería,32,1990,36.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
185,186,Fernando,br BRA,MFDF,Sevilla,35,1987,17.5,0,6,0,0.0,0.34,0.0,0.0,,24.7,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
186,187,Fidel,es ESP,MFFW,Elche,32,1989,19.0,3,13,2,15.4,0.68,0.11,0.15,1.0,15.6,0.0,1,1,2.3,1.5,0.11,0.7,0.5,Matches
187,188,Dimitri Foulquier,fr FRA,DF,Valencia,29,1993,19.3,0,3,0,0.0,0.16,0.0,0.0,,13.3,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
188,189,Juan Foyth,ar ARG,DF,Villarreal,24,1998,21.8,1,14,4,28.6,0.64,0.18,0.07,0.25,13.7,0.0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
189,190,Iván Fresneda,es ESP,DF,Valladolid,17,2004,19.4,0,4,0,0.0,0.21,0.0,0.0,,17.8,0.0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
190,191,Javi Galán,es ESP,DF,Celta Vigo,27,1994,35.1,0,13,1,7.7,0.37,0.03,0.0,0.0,22.4,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
191,192,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,28,1993,27.2,0,10,2,20.0,0.37,0.07,0.0,0.0,25.3,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
192,193,Aleix García,es ESP,MF,Girona,25,1997,26.0,1,32,14,43.8,1.23,0.54,0.03,0.07,23.2,4.0,0,0,1.8,1.8,0.06,-0.8,-0.8,Matches
193,194,Álvaro García,es ESP,FWMF,Rayo Vallecano,29,1992,31.9,5,52,21,40.4,1.63,0.66,0.1,0.24,17.7,0.0,0,0,3.6,3.6,0.07,1.4,1.4,Matches
194,195,Borja García,es ESP,MFFW,Girona,31,1990,7.5,1,8,3,37.5,1.06,0.4,0.13,0.33,20.9,0.0,0,0,0.7,0.7,0.09,0.3,0.3,Matches
195,196,Carlos García,es ESP,DF,Cádiz,22,2000,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
196,197,Dani García,es ESP,MF,Athletic Club,32,1990,16.5,0,9,0,0.0,0.55,0.0,0.0,,18.2,0.0,0,0,1.4,1.4,0.16,-1.4,-1.4,Matches
197,198,David García,es ESP,DF,Osasuna,28,1994,29.8,2,15,3,20.0,0.5,0.1,0.13,0.67,10.2,0.0,0,0,0.7,0.7,0.05,1.3,1.3,Matches
198,199,Eric García,es ESP,DFMF,Barcelona,21,2001,15.7,1,7,1,14.3,0.44,0.06,0.14,1.0,12.9,0.0,0,0,1.6,1.6,0.22,-0.6,-0.6,Matches
199,200,Fran Garcia,es ESP,DF,Rayo Vallecano,22,1999,37.9,2,30,11,36.7,0.79,0.29,0.07,0.18,27.9,0.0,0,0,1.2,1.2,0.04,0.8,0.8,Matches
200,201,Joan García,es ESP,GK,Espanyol,21,2001,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
201,202,Raúl García,es ESP,FWMF,Athletic Club,36,1986,10.7,2,52,14,26.9,4.84,1.3,0.04,0.14,14.6,0.0,0,0,5.2,5.2,0.1,-3.2,-3.2,Matches
202,203,Rubén García,es ESP,FWMF,Osasuna,29,1993,12.9,2,20,4,20.0,1.55,0.31,0.1,0.5,19.1,1.0,0,0,1.8,1.8,0.09,0.2,0.2,Matches
203,204,Unai García,es ESP,DF,Osasuna,30,1992,19.0,0,5,2,40.0,0.26,0.11,0.0,0.0,12.8,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
204,205,Felix Garreta,es ESP,DF,Betis,18,2004,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
205,206,Aleix Garrido,es ESP,FW,Barcelona,18,2004,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
206,207,Sékou Gassama,sn SEN,FW,Valladolid,27,1995,0.4,0,2,0,0.0,5.0,0.0,0.0,,10.7,0.0,0,0,0.4,0.4,0.21,-0.4,-0.4,Matches
207,208,Gavi,es ESP,MFFW,Barcelona,17,2004,28.1,2,28,8,28.6,1.0,0.28,0.07,0.25,16.6,0.0,0,0,3.2,3.2,0.11,-1.2,-1.2,Matches
208,209,Paulo Gazzaniga,ar ARG,GK,Girona,30,1992,28.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
209,210,Bryan Gil,es ESP,FWDF,Sevilla,21,2001,10.2,2,17,4,23.5,1.67,0.39,0.12,0.5,13.7,0.0,0,0,2.9,2.9,0.17,-0.9,-0.9,Matches
210,211,David Gil,es ESP,GK,Cádiz,28,1994,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
211,212,Óscar Gil,es ESP,DF,Espanyol,25,1997,28.4,0,11,2,18.2,0.39,0.07,0.0,0.0,18.9,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
212,213,Álvaro Giménez,es ESP,FW,Cádiz,31,1991,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
213,214,Dani Gómez,es ESP,MFFW,Espanyol,24,1998,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
214,215,Maxi Gómez,uy URU,FW,Valencia,25,1996,1.2,0,3,0,0.0,2.5,0.0,0.0,,18.9,1.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
215,216,Moi Gómez,es ESP,MFFW,Osasuna,28,1994,27.3,3,19,9,47.4,0.7,0.33,0.16,0.33,21.0,0.0,0,0,1.8,1.8,0.09,1.2,1.2,Matches
216,217,Papu Gómez,ar ARG,FWMF,Sevilla,34,1988,11.8,1,22,7,31.8,1.86,0.59,0.05,0.14,21.4,0.0,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
217,218,Sergi Gómez,es ESP,DF,Espanyol,30,1992,26.0,0,9,4,44.4,0.35,0.15,0.0,0.0,12.8,0.0,0,0,0.9,0.9,0.1,-0.9,-0.9,Matches
218,219,Antonio Gomis,es ESP,GK,Atlético Madrid,19,2003,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
219,220,Diego González,es ESP,DF,Elche,27,1995,10.6,0,6,0,0.0,0.56,0.0,0.0,,12.8,0.0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches
220,221,Édgar González,es ESP,DF,Betis,25,1997,19.7,0,9,3,33.3,0.46,0.15,0.0,0.0,9.7,0.0,0,0,1.2,1.2,0.14,-1.2,-1.2,Matches
221,222,Giovanni González,uy URU,DF,Mallorca,27,1994,10.3,0,4,0,0.0,0.39,0.0,0.0,,19.0,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
222,223,Nicolás González,es ESP,MF,Valencia,20,2002,15.6,1,14,3,21.4,0.9,0.19,0.07,0.33,15.2,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches
223,224,Roberto González,es ESP,FWMF,Betis,21,2001,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
224,225,Andoni Gorosabel,es ESP,DF,Real Sociedad,25,1996,19.0,0,14,1,7.1,0.74,0.05,0.0,0.0,21.7,0.0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
225,226,José Gragera,es ESP,MFDF,Espanyol,21,2000,5.1,1,4,1,25.0,0.78,0.2,0.25,1.0,11.6,0.0,0,0,0.7,0.7,0.22,0.3,0.3,Matches
226,227,Ivo Grbić,hr CRO,GK,Atlético Madrid,26,1996,10.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
227,228,Dominik Greif,sk SVK,GK,Mallorca,25,1997,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
228,229,Clément Grenier,fr FRA,MF,Mallorca,31,1991,8.0,0,3,2,66.7,0.38,0.25,0.0,0.0,23.1,1.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
229,230,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,31,1991,31.8,15,111,44,39.6,3.49,1.39,0.14,0.34,17.6,5.0,0,0,12.3,12.3,0.11,2.7,2.7,Matches
230,231,Andrés Guardado,mx MEX,MF,Betis,35,1986,15.3,1,8,3,37.5,0.52,0.2,0.13,0.33,23.2,1.0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
231,232,Sergi Guardiola,es ESP,FW,Valladolid,31,1991,5.6,0,11,3,27.3,1.97,0.54,0.0,0.0,17.7,0.0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
232,233,Sergi Guardiola,es ESP,FW,Cádiz,31,1991,12.9,3,27,13,48.1,2.09,1.0,0.11,0.23,15.5,0.0,0,0,3.4,3.4,0.12,-0.4,-0.4,Matches
233,234,Nemanja Gudelj,rs SRB,DFMF,Sevilla,30,1991,30.9,3,38,9,23.7,1.23,0.29,0.08,0.33,25.8,3.0,0,0,1.7,1.7,0.05,1.3,1.3,Matches
234,235,Javier Guerra,es ESP,MF,Valencia,19,2003,6.7,1,15,6,40.0,2.23,0.89,0.07,0.17,20.8,0.0,0,0,0.9,0.9,0.06,0.1,0.1,Matches
235,236,Ander Guevara,es ESP,MF,Real Sociedad,25,1997,2.5,0,1,0,0.0,0.41,0.0,0.0,,23.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
236,237,Pape Gueye,sn SEN,MF,Sevilla,23,1999,13.0,1,20,5,25.0,1.54,0.38,0.05,0.2,19.2,0.0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
237,238,Hugo Guillamón,es ESP,MF,Valencia,22,2000,18.1,1,3,1,33.3,0.17,0.06,0.0,0.0,22.7,0.0,1,1,1.1,0.3,0.1,-0.1,-0.3,Matches
