,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,_Int,_Tkl+Int,_Clr,_Err,Matches
123,124,Federico Chiesa,it ITA,FW,Juventus,25.0,1997.0,24.4,20.0,10,7.0,6.0,7.0,3.0,13.0,23.1,10.0,17.0,1.0,16.0,6,26.0,4.0,0.0,Matches
124,125,Oliver Christensen,dk DEN,GK,Fiorentina,24.0,1999.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
125,126,Samuel Chukwueze,ng NGA,FW,Milan,24.0,1999.0,11.3,18.0,7,11.0,5.0,2.0,9.0,17.0,52.9,8.0,3.0,1.0,2.0,6,24.0,3.0,0.0,Matches
126,127,Alphadjo Cissè,it ITA,FW,Hellas Verona,16.0,2006.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
127,128,Giorgio Cittadini,it ITA,DF,Monza,21.0,2002.0,0.2,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,Matches
128,129,Giorgio Cittadini,it ITA,DF,Genoa,21.0,2002.0,1.2,5.0,4,4.0,1.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,3,8.0,5.0,0.0,Matches
129,130,Patrick Ciurria,it ITA,DFMF,Monza,28.0,1995.0,17.8,30.0,18,13.0,13.0,4.0,13.0,21.0,61.9,8.0,20.0,5.0,15.0,9,39.0,28.0,0.0,Matches
130,131,Lorenzo Colombo,it ITA,FW,Monza,21.0,2002.0,15.1,17.0,12,3.0,9.0,5.0,8.0,14.0,57.1,6.0,18.0,5.0,13.0,0,17.0,14.0,0.0,Matches
131,132,Andrea Colpani,it ITA,MFFW,Monza,24.0,1999.0,29.5,25.0,15,6.0,13.0,6.0,11.0,20.0,55.0,9.0,11.0,4.0,7.0,14,39.0,14.0,0.0,Matches
132,133,Pietro Comuzzo,it ITA,DFFW,Fiorentina,18.0,2005.0,0.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1,2.0,2.0,0.0,Matches
133,134,Andrea Consigli,it ITA,GK,Sassuolo,36.0,1987.0,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,19.0,1.0,Matches
134,135,Nikita Contini Baranovsky,it ITA,GK,Napoli,27.0,1996.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
135,136,Diego Coppola,it ITA,DF,Hellas Verona,19.0,2003.0,18.2,36.0,22,25.0,9.0,2.0,20.0,33.0,60.6,13.0,26.0,9.0,17.0,27,63.0,89.0,1.0,Matches
136,137,Tommaso Corazza,it ITA,DF,Bologna,19.0,2004.0,2.2,10.0,4,9.0,1.0,0.0,4.0,9.0,44.4,5.0,2.0,0.0,2.0,5,15.0,3.0,0.0,Matches
137,138,Jeppe Corfitzen,dk DEN,FW,Lecce,18.0,2004.0,0.1,1.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
138,139,Giacomo Corona,it ITA,FW,Empoli,19.0,2004.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
139,140,João Costa,br BRA,MFFW,Roma,18.0,2005.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
140,141,Benoît Costil,fr FRA,GK,Salernitana,36.0,1987.0,13.0,2.0,1,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0,2.0,5.0,1.0,Matches
141,142,Lassana Coulibaly,ml MLI,MF,Salernitana,27.0,1996.0,23.1,47.0,32,20.0,21.0,6.0,22.0,49.0,44.9,27.0,23.0,5.0,18.0,16,63.0,29.0,0.0,Matches
142,143,Mamadou Coulibaly,sn SEN,DF,Salernitana,24.0,1999.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
143,144,Alessio Cragno,it ITA,GK,Sassuolo,29.0,1994.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,Matches
144,145,Bryan Cristante,it ITA,MFDF,Roma,28.0,1995.0,36.5,72.0,41,33.0,28.0,11.0,28.0,50.0,56.0,22.0,36.0,6.0,30.0,25,97.0,55.0,2.0,Matches
145,146,Juan Cruz,ar ARG,FWMF,Hellas Verona,24.0,1999.0,1.2,2.0,2,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,3.0,0.0,0.0,Matches
146,147,Juan Cuadrado,co COL,DF,Inter,35.0,1988.0,3.0,4.0,3,2.0,2.0,0.0,3.0,5.0,60.0,2.0,6.0,1.0,5.0,1,5.0,2.0,0.0,Matches
147,148,Marvin Cuni,al ALB,FW,Frosinone,22.0,2001.0,5.9,8.0,3,1.0,3.0,4.0,3.0,4.0,75.0,1.0,10.0,1.0,9.0,1,9.0,0.0,0.0,Matches
148,149,Danilo D'Ambrosio,it ITA,DF,Monza,34.0,1988.0,17.1,57.0,34,34.0,20.0,3.0,28.0,41.0,68.3,13.0,22.0,13.0,9.0,14,71.0,31.0,0.0,Matches
149,150,Flavius Daniliuc,at AUT,DF,Salernitana,22.0,2001.0,8.3,19.0,11,12.0,5.0,2.0,9.0,19.0,47.4,10.0,13.0,4.0,9.0,8,27.0,15.0,0.0,Matches
150,151,Danilo,br BRA,DF,Juventus,32.0,1991.0,27.2,60.0,36,38.0,18.0,4.0,32.0,48.0,66.7,16.0,34.0,15.0,19.0,37,97.0,94.0,0.0,Matches
151,152,Matteo Darmian,it ITA,DF,Inter,33.0,1989.0,26.7,48.0,22,23.0,15.0,10.0,20.0,53.0,37.7,33.0,27.0,11.0,16.0,13,61.0,55.0,0.0,Matches
152,153,Juan David Cabal,co COL,DF,Hellas Verona,22.0,2001.0,16.6,36.0,27,19.0,14.0,3.0,18.0,29.0,62.1,11.0,30.0,9.0,21.0,26,62.0,55.0,2.0,Matches
153,154,Keinan Davis,eng ENG,FWMF,Udinese,25.0,1998.0,2.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,Matches
154,155,Paweł Dawidowicz,pl POL,DF,Hellas Verona,28.0,1995.0,23.8,53.0,30,33.0,18.0,2.0,17.0,29.0,58.6,12.0,17.0,9.0,8.0,24,77.0,114.0,1.0,Matches
155,156,Charles De Ketelaere,be BEL,FWMF,Atalanta,22.0,2001.0,22.5,33.0,21,3.0,12.0,18.0,10.0,20.0,50.0,10.0,30.0,2.0,28.0,7,40.0,6.0,0.0,Matches
156,157,Mattia De Sciglio,it ITA,DF,Juventus,30.0,1992.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,2.0,0.0,Matches
157,158,Lorenzo De Silvestri,it ITA,DF,Bologna,35.0,1988.0,7.5,10.0,8,5.0,2.0,3.0,4.0,7.0,57.1,3.0,9.0,4.0,5.0,6,16.0,27.0,0.0,Matches
158,159,Koni De Winter,be BEL,DF,Genoa,21.0,2002.0,26.4,44.0,25,26.0,13.0,5.0,21.0,31.0,67.7,10.0,30.0,10.0,20.0,21,65.0,78.0,0.0,Matches
159,160,Grégoire Defrel,mq MTQ,FWMF,Sassuolo,32.0,1991.0,8.4,17.0,8,7.0,5.0,5.0,7.0,15.0,46.7,8.0,10.0,0.0,10.0,3,20.0,9.0,0.0,Matches
160,161,Alessandro Deiola,it ITA,MF,Cagliari,27.0,1995.0,17.9,33.0,19,13.0,16.0,4.0,18.0,47.0,38.3,29.0,16.0,6.0,10.0,9,42.0,37.0,0.0,Matches
161,162,Alessandro Dellavalle,it ITA,DF,Torino,19.0,2004.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,Matches
162,163,Diego Demme,de GER,MF,Napoli,31.0,1991.0,0.8,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
163,164,Leander Dendoncker,be BEL,MF,Napoli,28.0,1995.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,Matches
164,165,Mattia Destro,it ITA,FWMF,Empoli,32.0,1991.0,4.1,2.0,1,0.0,2.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,2,4.0,3.0,0.0,Matches
165,166,Federico Di Francesco,it ITA,FWMF,Lecce,29.0,1994.0,0.2,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
166,167,Raffaele Di Gennaro,it ITA,GK,Inter,29.0,1993.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
167,168,Michele Di Gregorio,it ITA,GK,Monza,26.0,1997.0,31.9,1.0,0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,1,2.0,10.0,2.0,Matches
168,169,Giovanni Di Lorenzo,it ITA,DF,Napoli,29.0,1993.0,35.9,58.0,36,26.0,26.0,6.0,32.0,68.0,47.1,36.0,43.0,16.0,27.0,24,82.0,45.0,0.0,Matches
169,170,Alessandro Di Pardo,it ITA,DFMF,Cagliari,24.0,1999.0,4.0,4.0,1,3.0,0.0,1.0,0.0,3.0,0.0,3.0,9.0,2.0,7.0,5,9.0,7.0,0.0,Matches
170,171,Boulaye Dia,sn SEN,FWMF,Salernitana,26.0,1996.0,12.7,4.0,2,2.0,2.0,0.0,1.0,3.0,33.3,2.0,5.0,0.0,5.0,3,7.0,7.0,0.0,Matches
171,172,Federico Dimarco,it ITA,DF,Inter,25.0,1997.0,23.1,42.0,25,19.0,14.0,9.0,17.0,35.0,48.6,18.0,18.0,3.0,15.0,9,51.0,34.0,1.0,Matches
172,173,Tiago Djaló,pt POR,DF,Juventus,23.0,2000.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Matches
173,174,Koffi Djidji,ci CIV,DF,Torino,30.0,1992.0,8.4,14.0,9,9.0,5.0,0.0,3.0,4.0,75.0,1.0,10.0,5.0,5.0,10,24.0,20.0,0.0,Matches
174,175,Berat Djimsiti,al ALB,DF,Atalanta,30.0,1993.0,31.5,42.0,24,29.0,12.0,1.0,19.0,31.0,61.3,12.0,53.0,33.0,20.0,57,99.0,100.0,0.0,Matches
175,176,Dodô,br BRA,DF,Fiorentina,24.0,1998.0,5.8,5.0,3,1.0,4.0,0.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,5,10.0,11.0,0.0,Matches
176,177,Josh Doig,sct SCO,DF,Hellas Verona,21.0,2002.0,9.2,16.0,9,9.0,7.0,0.0,13.0,17.0,76.5,4.0,12.0,3.0,9.0,4,20.0,17.0,1.0,Matches
177,178,Josh Doig,sct SCO,DF,Sassuolo,21.0,2002.0,14.9,25.0,17,16.0,9.0,0.0,15.0,27.0,55.6,12.0,31.0,10.0,21.0,16,41.0,38.0,0.0,Matches
178,179,Nicolás Domínguez,ar ARG,MF,Bologna,25.0,1998.0,1.1,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,0,1.0,2.0,0.0,Matches
179,180,Giulio Donati,it ITA,DF,Monza,33.0,1990.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Matches
180,181,Patrick Dorgu,dk DEN,DFMF,Lecce,18.0,2004.0,17.4,43.0,22,22.0,17.0,4.0,22.0,34.0,64.7,12.0,16.0,5.0,11.0,9,52.0,45.0,2.0,Matches
181,182,Alberto Dossena,it ITA,DF,Cagliari,24.0,1998.0,33.1,55.0,35,43.0,12.0,0.0,32.0,48.0,66.7,16.0,50.0,27.0,23.0,45,100.0,172.0,2.0,Matches
182,183,Radu Drăgușin,ro ROU,DF,Genoa,21.0,2002.0,19.0,16.0,11,9.0,6.0,1.0,8.0,9.0,88.9,1.0,18.0,12.0,6.0,21,37.0,87.0,3.0,Matches
183,184,Ondrej Duda,sk SVK,MF,Hellas Verona,28.0,1994.0,27.3,59.0,39,17.0,35.0,7.0,31.0,52.0,59.6,21.0,29.0,12.0,17.0,26,85.0,21.0,0.0,Matches
184,185,Denzel Dumfries,nl NED,DF,Inter,27.0,1996.0,18.2,22.0,13,9.0,11.0,2.0,9.0,23.0,39.1,14.0,15.0,6.0,9.0,12,34.0,33.0,1.0,Matches
185,186,Alfred Duncan,gh GHA,MF,Fiorentina,30.0,1993.0,21.0,35.0,22,13.0,15.0,7.0,15.0,35.0,42.9,20.0,27.0,5.0,22.0,11,46.0,13.0,0.0,Matches
186,187,Paulo Dybala,ar ARG,FWMF,Roma,29.0,1993.0,21.8,22.0,13,3.0,10.0,9.0,2.0,18.0,11.1,16.0,12.0,0.0,12.0,3,25.0,6.0,1.0,Matches
187,188,Festy Ebosele,ie IRL,DF,Udinese,20.0,2002.0,18.9,33.0,20,23.0,9.0,1.0,21.0,35.0,60.0,14.0,33.0,2.0,31.0,10,43.0,27.0,0.0,Matches
188,189,Enzo Ebosse,cm CMR,DF,Udinese,24.0,1999.0,0.1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Matches
189,190,Tyronne Ebuehi,ng NGA,DF,Empoli,27.0,1995.0,12.2,14.0,9,9.0,5.0,0.0,7.0,11.0,63.6,4.0,9.0,4.0,5.0,6,20.0,27.0,1.0,Matches
190,191,Éderson,br BRA,MF,Atalanta,24.0,1999.0,31.9,83.0,49,38.0,38.0,7.0,44.0,63.0,69.8,19.0,48.0,8.0,40.0,41,124.0,33.0,1.0,Matches
191,192,Kingsley Ehizibue,nl NED,DF,Udinese,28.0,1995.0,10.6,22.0,14,16.0,4.0,2.0,11.0,18.0,61.1,7.0,21.0,3.0,18.0,8,30.0,36.0,0.0,Matches
192,193,Emmanuel Ekong,se SWE,FW,Empoli,21.0,2002.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
193,194,Caleb Ekuban,gh GHA,FW,Genoa,29.0,1994.0,12.6,8.0,4,2.0,4.0,2.0,5.0,9.0,55.6,4.0,11.0,3.0,8.0,1,9.0,7.0,0.0,Matches
194,195,Elif Elmas,mk MKD,FWMF,Napoli,23.0,1999.0,3.8,4.0,3,1.0,3.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,2.0,2,6.0,8.0,0.0,Matches
195,196,Martin Erlic,hr CRO,DF,Sassuolo,25.0,1998.0,29.1,37.0,22,26.0,8.0,3.0,20.0,30.0,66.7,10.0,31.0,16.0,15.0,28,65.0,128.0,1.0,Matches
196,197,Giovanni Fabbian,it ITA,MFFW,Bologna,20.0,2003.0,11.7,17.0,10,9.0,7.0,1.0,7.0,12.0,58.3,5.0,5.0,2.0,3.0,7,24.0,11.0,0.0,Matches
197,198,Nicolò Fagioli,it ITA,MF,Juventus,22.0,2001.0,4.9,5.0,3,1.0,3.0,1.0,3.0,7.0,42.9,4.0,3.0,0.0,3.0,4,9.0,1.0,0.0,Matches
198,199,Wladimiro Falcone,it ITA,GK,Lecce,28.0,1995.0,38.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,21.0,2.0,Matches
199,200,Davide Faraoni,it ITA,DF,Hellas Verona,31.0,1991.0,6.7,13.0,10,5.0,6.0,2.0,7.0,10.0,70.0,3.0,9.0,5.0,4.0,6,19.0,21.0,0.0,Matches
200,201,Davide Faraoni,it ITA,DF,Fiorentina,31.0,1991.0,4.4,9.0,4,5.0,2.0,2.0,5.0,11.0,45.5,6.0,3.0,1.0,2.0,5,14.0,14.0,0.0,Matches
201,202,Federico Fazio,ar ARG,DF,Salernitana,36.0,1987.0,15.1,18.0,11,14.0,4.0,0.0,8.0,14.0,57.1,6.0,22.0,19.0,3.0,17,35.0,99.0,1.0,Matches
202,203,Jacopo Fazzini,it ITA,MF,Empoli,20.0,2003.0,13.7,49.0,25,27.0,13.0,9.0,30.0,53.0,56.6,23.0,21.0,3.0,18.0,12,61.0,18.0,0.0,Matches
203,204,Lewis Ferguson,sct SCO,MF,Bologna,23.0,1999.0,30.1,37.0,21,16.0,17.0,4.0,16.0,37.0,43.2,21.0,25.0,8.0,17.0,17,54.0,27.0,1.0,Matches
204,205,Andrea Ferraris,it ITA,MF,Monza,20.0,2003.0,0.1,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
205,206,João Ferreira,pt POR,DF,Udinese,22.0,2001.0,20.2,58.0,42,36.0,18.0,4.0,34.0,58.0,58.6,24.0,27.0,6.0,21.0,29,87.0,89.0,0.0,Matches
206,207,Seydou Fini,it ITA,DFFW,Genoa,17.0,2006.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
207,208,Vincenzo Fiorillo,it ITA,GK,Salernitana,33.0,1990.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Matches
208,209,Alessandro Florenzi,it ITA,DF,Milan,32.0,1991.0,19.2,43.0,21,26.0,12.0,5.0,26.0,48.0,54.2,22.0,16.0,9.0,7.0,20,63.0,25.0,1.0,Matches
209,210,Michael Folorunsho,it ITA,MFFW,Hellas Verona,25.0,1998.0,30.9,50.0,28,21.0,22.0,7.0,23.0,57.0,40.4,34.0,45.0,12.0,33.0,17,67.0,44.0,2.0,Matches
210,211,Davide Frattesi,it ITA,MF,Inter,23.0,1999.0,10.6,10.0,6,3.0,7.0,0.0,4.0,8.0,50.0,4.0,9.0,3.0,6.0,5,15.0,19.0,0.0,Matches
211,212,Morten Frendrup,dk DEN,MF,Genoa,22.0,2001.0,34.9,133.0,72,47.0,70.0,16.0,55.0,91.0,60.4,36.0,55.0,14.0,41.0,51,184.0,42.0,1.0,Matches
212,213,Remo Freuler,ch SUI,MF,Bologna,31.0,1992.0,29.2,78.0,50,41.0,32.0,5.0,38.0,69.0,55.1,31.0,37.0,9.0,28.0,36,114.0,53.0,2.0,Matches
213,214,Gerardo Fusco,it ITA,FW,Salernitana,18.0,2005.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
214,215,Matteo Gabbia,it ITA,DF,Milan,23.0,1999.0,14.2,29.0,20,15.0,13.0,1.0,18.0,24.0,75.0,6.0,11.0,6.0,5.0,10,39.0,48.0,0.0,Matches
215,216,Gianluca Gaetano,it ITA,FWMF,Cagliari,23.0,2000.0,8.3,7.0,4,0.0,4.0,3.0,2.0,7.0,28.6,5.0,4.0,0.0,4.0,3,10.0,4.0,0.0,Matches
216,217,Gianluca Gaetano,it ITA,MF,Napoli,23.0,2000.0,1.8,4.0,1,0.0,4.0,0.0,2.0,4.0,50.0,2.0,5.0,2.0,3.0,1,5.0,4.0,0.0,Matches
217,218,Roberto Gagliardini,it ITA,MFDF,Monza,29.0,1994.0,26.2,61.0,30,27.0,25.0,9.0,31.0,50.0,62.0,19.0,30.0,11.0,19.0,31,92.0,38.0,0.0,Matches
218,219,Pablo Galdames Millán,cl CHI,MFDF,Genoa,26.0,1996.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Matches
219,220,Antonino Gallo,it ITA,DF,Lecce,23.0,2000.0,27.7,43.0,27,31.0,11.0,1.0,31.0,49.0,63.3,18.0,34.0,9.0,25.0,25,68.0,67.0,0.0,Matches
220,221,Luca Garritano,it ITA,MFDF,Frosinone,29.0,1994.0,5.4,10.0,5,7.0,2.0,1.0,5.0,15.0,33.3,10.0,13.0,0.0,13.0,4,14.0,8.0,1.0,Matches
221,222,Federico Gatti,it ITA,DF,Juventus,25.0,1998.0,29.3,33.0,19,16.0,16.0,1.0,19.0,24.0,79.2,5.0,26.0,15.0,11.0,19,52.0,90.0,1.0,Matches
222,223,Francesco Gelli,it ITA,MFDF,Frosinone,26.0,1996.0,17.3,19.0,13,8.0,4.0,7.0,10.0,24.0,41.7,14.0,19.0,3.0,16.0,11,30.0,27.0,1.0,Matches
223,224,Luca Gemello,it ITA,GK,Torino,23.0,2000.0,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Matches
224,225,Valentin Gendrey,fr FRA,DF,Lecce,23.0,2000.0,33.8,55.0,33,35.0,16.0,4.0,30.0,46.0,65.2,16.0,40.0,11.0,29.0,35,90.0,99.0,0.0,Matches
225,226,Farés Ghedjemis,fr FRA,FWMF,Frosinone,20.0,2002.0,2.0,2.0,0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1,3.0,2.0,0.0,Matches
226,227,Lautaro Gianetti,ar ARG,DF,Udinese,29.0,1993.0,7.0,9.0,4,7.0,2.0,0.0,4.0,5.0,80.0,1.0,10.0,6.0,4.0,19,28.0,39.0,0.0,Matches
227,228,Mario Gila,es ESP,DF,Lazio,22.0,2000.0,20.1,32.0,14,23.0,8.0,1.0,19.0,34.0,55.9,15.0,27.0,14.0,13.0,20,52.0,69.0,0.0,Matches
228,229,Gvidas Gineitis,lt LTU,MF,Torino,19.0,2004.0,6.0,11.0,7,3.0,8.0,0.0,4.0,7.0,57.1,3.0,10.0,4.0,6.0,4,15.0,9.0,1.0,Matches
229,230,Olivier Giroud,fr FRA,FW,Milan,36.0,1986.0,26.3,17.0,11,6.0,6.0,5.0,2.0,14.0,14.3,12.0,14.0,3.0,11.0,6,23.0,22.0,0.0,Matches
230,231,Edoardo Goldaniga,it ITA,DF,Cagliari,29.0,1993.0,11.2,12.0,7,9.0,3.0,0.0,4.0,10.0,40.0,6.0,11.0,7.0,4.0,15,27.0,37.0,1.0,Matches
231,232,Pierluigi Gollini,it ITA,GK,Napoli,28.0,1995.0,7.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0.0,Matches
232,233,Papu Gómez,ar ARG,MFFW,Monza,35.0,1988.0,0.5,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Matches
233,234,Iron Gomis,fr FRA,MF,Salernitana,23.0,1999.0,1.5,4.0,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2,6.0,2.0,0.0,Matches
234,235,Joan Gonzàlez,es ESP,MF,Lecce,21.0,2002.0,14.3,31.0,18,16.0,12.0,3.0,17.0,28.0,60.7,11.0,20.0,3.0,17.0,5,36.0,9.0,0.0,Matches
235,236,Nicolás González,ar ARG,FW,Fiorentina,25.0,1998.0,21.3,28.0,18,15.0,8.0,5.0,8.0,28.0,28.6,20.0,26.0,1.0,25.0,12,40.0,9.0,0.0,Matches
236,237,Alberto Grassi,it ITA,MF,Empoli,28.0,1995.0,20.1,30.0,18,13.0,13.0,4.0,10.0,26.0,38.5,16.0,26.0,11.0,15.0,41,71.0,37.0,0.0,Matches
237,238,Mattéo Guendouzi,fr FRA,MF,Lazio,24.0,1999.0,26.3,34.0,15,11.0,18.0,5.0,21.0,49.0,42.9,28.0,24.0,6.0,18.0,21,55.0,24.0,1.0,Matches
238,239,Axel Guessand,fr FRA,DF,Udinese,18.0,2004.0,0.5,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Matches
239,240,Albert Guðmundsson,is ISL,FWMF,Genoa,26.0,1997.0,33.5,23.0,10,8.0,10.0,5.0,12.0,44.0,27.3,32.0,15.0,2.0,13.0,11,34.0,13.0,0.0,Matches
240,241,Emmanuel Gyasi,gh GHA,DFFW,Empoli,29.0,1994.0,20.9,34.0,17,18.0,13.0,3.0,15.0,32.0,46.9,17.0,30.0,12.0,18.0,5,39.0,27.0,1.0,Matches
241,242,Norbert Gyömbér,sk SVK,DF,Salernitana,31.0,1992.0,19.6,36.0,18,30.0,6.0,0.0,20.0,26.0,76.9,6.0,33.0,23.0,10.0,23,59.0,77.0,2.0,Matches
242,243,Nicolas Haas,ch SUI,MF,Empoli,27.0,1996.0,1.0,5.0,3,1.0,2.0,2.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,1,6.0,1.0,0.0,Matches
243,244,Ridgeciano Haps,sr SUR,DF,Genoa,30.0,1993.0,8.6,7.0,6,3.0,2.0,2.0,5.0,8.0,62.5,3.0,3.0,0.0,3.0,6,13.0,11.0,1.0,Matches
244,245,Abdou Harroui,nl NED,MFFW,Frosinone,25.0,1998.0,11.3,23.0,11,11.0,11.0,1.0,8.0,16.0,50.0,8.0,19.0,3.0,16.0,5,28.0,8.0,0.0,Matches
